Time,UeId,FlowId,Direction,SrcAddr,DstAddr,Throughput_kbps,Latency_ms,Jitter_ms,PacketLoss
9.5,13,8,UL,7.0.0.9,1.0.0.2,38652.8,7.66384,0.415248,0
9.5,14,9,UL,7.0.0.10,1.0.0.2,35692.2,9.39203,0.422846,0
9.5,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.1605,0.429638,0
9.5,16,11,UL,7.0.0.12,1.0.0.2,37419.2,6.42384,0.410429,0
9.5,17,12,UL,7.0.0.13,1.0.0.2,35281,7.4184,0.429088,0
9.5,18,13,UL,7.0.0.14,1.0.0.2,34705.3,6.02986,0.405944,0
9.5,19,14,UL,7.0.0.15,1.0.0.2,34787.5,5.94757,0.402541,0
9.6,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
9.6,7,2,UL,7.0.0.3,1.0.0.2,4605.44,14.6819,2.64278,0
9.6,8,3,UL,7.0.0.4,1.0.0.2,4852.16,11.0502,1.89881,0
9.6,9,4,UL,7.0.0.5,1.0.0.2,4934.4,8.42007,2.26997,0
9.6,10,5,UL,7.0.0.6,1.0.0.2,35938.9,9.34921,0.430396,0
9.6,11,6,UL,7.0.0.7,1.0.0.2,34376.3,7.34186,0.426048,0
9.6,12,7,UL,7.0.0.8,1.0.0.2,34787.5,7.30359,0.435386,0
9.6,13,8,UL,7.0.0.9,1.0.0.2,35609.9,7.50333,0.431511,0
9.6,14,9,UL,7.0.0.10,1.0.0.2,35281,11.6745,0.435201,0
9.6,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.25259,0.429638,0
9.6,16,11,UL,7.0.0.12,1.0.0.2,36021.1,6.44373,0.418822,0
9.6,17,12,UL,7.0.0.13,1.0.0.2,36103.4,8.20126,0.427226,0
9.6,18,13,UL,7.0.0.14,1.0.0.2,36185.6,5.62757,0.386472,0
9.6,19,14,UL,7.0.0.15,1.0.0.2,36103.4,5.5682,0.384309,0
9.7,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
9.7,7,2,UL,7.0.0.3,1.0.0.2,5098.88,16.1112,2.59314,0
9.7,8,3,UL,7.0.0.4,1.0.0.2,5016.64,55.9209,3.17032,0
9.7,9,4,UL,7.0.0.5,1.0.0.2,5016.64,11.7341,2.36348,0
9.7,10,5,UL,7.0.0.6,1.0.0.2,33965.1,8.09356,0.428567,0
9.7,11,6,UL,7.0.0.7,1.0.0.2,37090.2,7.09336,0.416425,0
9.7,12,7,UL,7.0.0.8,1.0.0.2,36925.8,7.4903,0.425794,0
9.7,13,8,UL,7.0.0.9,1.0.0.2,37008,6.86955,0.41723,0
9.7,14,9,UL,7.0.0.10,1.0.0.2,36432.3,8.56686,0.441786,0
9.7,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.33288,0.429638,0
9.7,16,11,UL,7.0.0.12,1.0.0.2,34458.6,9.52932,0.437959,0
9.7,17,12,UL,7.0.0.13,1.0.0.2,37254.7,8.59005,0.41574,0
9.7,18,13,UL,7.0.0.14,1.0.0.2,37008,5.96012,0.39803,0
9.7,19,14,UL,7.0.0.15,1.0.0.2,37008,5.78534,0.393734,0
9.8,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
9.8,7,2,UL,7.0.0.3,1.0.0.2,5839.04,16.4936,2.57648,0
9.8,8,3,UL,7.0.0.4,1.0.0.2,5427.84,11.3853,2.07578,0
9.8,9,4,UL,7.0.0.5,1.0.0.2,5098.88,11.8123,2.35043,0
9.8,10,5,UL,7.0.0.6,1.0.0.2,37090.2,8.69484,0.424667,0
9.8,11,6,UL,7.0.0.7,1.0.0.2,36267.8,7.19253,0.417848,0
9.8,12,7,UL,7.0.0.8,1.0.0.2,36021.1,7.32447,0.41543,0
9.8,13,8,UL,7.0.0.9,1.0.0.2,35692.2,7.36827,0.424749,0
9.8,14,9,UL,7.0.0.10,1.0.0.2,34787.5,11.8677,0.435073,0
9.8,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.43705,0.429622,0
9.8,16,11,UL,7.0.0.12,1.0.0.2,36350.1,6.86774,0.406053,0
9.8,17,12,UL,7.0.0.13,1.0.0.2,35281,7.961,0.421955,0
9.8,18,13,UL,7.0.0.14,1.0.0.2,35281,5.85104,0.397791,0
9.8,19,14,UL,7.0.0.15,1.0.0.2,35281,5.85914,0.39736,0
9.9,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
9.9,7,2,UL,7.0.0.3,1.0.0.2,4934.4,14.4188,2.5528,0
9.9,8,3,UL,7.0.0.4,1.0.0.2,5098.88,11.5064,2.06151,0
9.9,9,4,UL,7.0.0.5,1.0.0.2,5345.6,11.7281,2.37383,0
9.9,10,5,UL,7.0.0.6,1.0.0.2,38652.8,8.0888,0.412281,0
9.9,11,6,UL,7.0.0.7,1.0.0.2,36679,6.76153,0.417122,0
9.9,12,7,UL,7.0.0.8,1.0.0.2,35692.2,10.53,0.443303,0
9.9,13,8,UL,7.0.0.9,1.0.0.2,32896,10.8334,0.448925,0
9.9,14,9,UL,7.0.0.10,1.0.0.2,37583.7,12.0116,0.438176,0
9.9,15,10,UL,7.0.0.11,1.0.0.2,36596.8,8.34628,0.426058,0
9.9,16,11,UL,7.0.0.12,1.0.0.2,35034.2,6.32439,0.421715,0
9.9,17,12,UL,7.0.0.13,1.0.0.2,34623,7.60315,0.423781,0
9.9,18,13,UL,7.0.0.14,1.0.0.2,35609.9,5.74878,0.392064,0
9.9,19,14,UL,7.0.0.15,1.0.0.2,35281,5.6432,0.389635,0
10,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
10,7,2,UL,7.0.0.3,1.0.0.2,5181.12,14.3166,2.57008,0
10,8,3,UL,7.0.0.4,1.0.0.2,5263.36,11.7122,2.07353,0
10,9,4,UL,7.0.0.5,1.0.0.2,4934.4,11.4342,2.34303,0
10,10,5,UL,7.0.0.6,1.0.0.2,35198.7,7.39662,0.423781,0
10,11,6,UL,7.0.0.7,1.0.0.2,35281,6.22726,0.410029,0
10,12,7,UL,7.0.0.8,1.0.0.2,35938.9,10.5297,0.426973,0
10,13,8,UL,7.0.0.9,1.0.0.2,36596.8,10.5484,0.428551,0
10,14,9,UL,7.0.0.10,1.0.0.2,35445.4,11.8754,0.436901,0
10,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.28909,0.429638,0
10,16,11,UL,7.0.0.12,1.0.0.2,35034.2,8.28708,0.423001,0
10,17,12,UL,7.0.0.13,1.0.0.2,37254.7,8.02021,0.418434,0
10,18,13,UL,7.0.0.14,1.0.0.2,37090.2,5.86126,0.396229,0
10,19,14,UL,7.0.0.15,1.0.0.2,37419.2,5.78093,0.392685,0
10.1,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
10.1,7,2,UL,7.0.0.3,1.0.0.2,4852.16,16.231,2.66349,0
10.1,8,3,UL,7.0.0.4,1.0.0.2,5098.88,10.9541,1.82936,0
10.1,9,4,UL,7.0.0.5,1.0.0.2,5263.36,11.6839,2.34042,0
10.1,10,5,UL,7.0.0.6,1.0.0.2,34952,8.25638,0.426235,0
10.1,11,6,UL,7.0.0.7,1.0.0.2,35938.9,6.52825,0.415619,0
10.1,12,7,UL,7.0.0.8,1.0.0.2,37748.2,7.57332,0.424043,0
10.1,13,8,UL,7.0.0.9,1.0.0.2,36925.8,8.73807,0.425979,0
10.1,14,9,UL,7.0.0.10,1.0.0.2,35034.2,12.0549,0.438766,0
10.1,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.19887,0.429638,0
10.1,16,11,UL,7.0.0.12,1.0.0.2,37254.7,8.90703,0.431731,0
10.1,17,12,UL,7.0.0.13,1.0.0.2,35363.2,8.10384,0.421282,0
10.1,18,13,UL,7.0.0.14,1.0.0.2,33882.9,5.82009,0.408934,0
10.1,19,14,UL,7.0.0.15,1.0.0.2,34376.3,5.79455,0.403131,0
10.2,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
10.2,7,2,UL,7.0.0.3,1.0.0.2,4852.16,15.5418,2.62652,0
10.2,8,3,UL,7.0.0.4,1.0.0.2,5181.12,11.1327,2.02781,0
10.2,9,4,UL,7.0.0.5,1.0.0.2,5016.64,10.9858,2.36378,0
10.2,10,5,UL,7.0.0.6,1.0.0.2,36021.1,8.47156,0.416444,0
10.2,11,6,UL,7.0.0.7,1.0.0.2,35856.6,7.26009,0.426333,0
10.2,12,7,UL,7.0.0.8,1.0.0.2,36021.1,7.13021,0.425674,0
10.2,13,8,UL,7.0.0.9,1.0.0.2,35527.7,7.56264,0.423202,0
10.2,14,9,UL,7.0.0.10,1.0.0.2,37090.2,11.7496,0.43937,0
10.2,15,10,UL,7.0.0.11,1.0.0.2,36021.1,8.21531,0.429177,0
10.2,16,11,UL,7.0.0.12,1.0.0.2,37172.5,7.29173,0.408323,0
10.2,17,12,UL,7.0.0.13,1.0.0.2,36432.3,8.01137,0.413067,0
10.2,18,13,UL,7.0.0.14,1.0.0.2,37008,5.84732,0.383583,0
10.2,19,14,UL,7.0.0.15,1.0.0.2,36103.4,5.69109,0.383873,0
10.3,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
10.3,7,2,UL,7.0.0.3,1.0.0.2,6085.76,12.7972,2.2921,0
10.3,8,3,UL,7.0.0.4,1.0.0.2,5016.64,10.9325,2.09962,0
10.3,9,4,UL,7.0.0.5,1.0.0.2,5345.6,8.58904,2.04023,0
10.3,10,5,UL,7.0.0.6,1.0.0.2,33965.1,9.17073,0.441758,0
10.3,11,6,UL,7.0.0.7,1.0.0.2,37008,7.05288,0.415992,0
10.3,12,7,UL,7.0.0.8,1.0.0.2,36267.8,7.18185,0.425504,0
10.3,13,8,UL,7.0.0.9,1.0.0.2,36596.8,10.7455,0.436054,0
10.3,14,9,UL,7.0.0.10,1.0.0.2,35609.9,11.9278,0.436546,0
10.3,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.35962,0.429646,0
10.3,16,11,UL,7.0.0.12,1.0.0.2,34869.8,8.85611,0.432087,0
10.3,17,12,UL,7.0.0.13,1.0.0.2,36267.8,7.99962,0.420063,0
10.3,18,13,UL,7.0.0.14,1.0.0.2,37008,5.83618,0.395778,0
10.3,19,14,UL,7.0.0.15,1.0.0.2,37419.2,5.77408,0.393212,0
10.4,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
10.4,7,2,UL,7.0.0.3,1.0.0.2,5016.64,9.70659,2.29485,0
10.4,8,3,UL,7.0.0.4,1.0.0.2,4605.44,12.129,2.30396,0
10.4,9,4,UL,7.0.0.5,1.0.0.2,5098.88,11.7868,2.44757,0
10.4,10,5,UL,7.0.0.6,1.0.0.2,36267.8,9.63597,0.415044,4
10.4,11,6,UL,7.0.0.7,1.0.0.2,34129.6,7.26325,0.430401,0
10.4,12,7,UL,7.0.0.8,1.0.0.2,35281,7.01475,0.419432,0
10.4,13,8,UL,7.0.0.9,1.0.0.2,35198.7,8.67303,0.424985,0
10.4,14,9,UL,7.0.0.10,1.0.0.2,35774.4,11.1802,0.433341,0
10.4,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.16712,0.428518,0
10.4,16,11,UL,7.0.0.12,1.0.0.2,35198.7,6.97657,0.42338,0
10.4,17,12,UL,7.0.0.13,1.0.0.2,37337,7.72382,0.416207,0
10.4,18,13,UL,7.0.0.14,1.0.0.2,34458.6,5.96953,0.406895,0
10.4,19,14,UL,7.0.0.15,1.0.0.2,35281,5.92222,0.400028,0
10.5,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
10.5,7,2,UL,7.0.0.3,1.0.0.2,5263.36,9.49843,2.07383,0
10.5,8,3,UL,7.0.0.4,1.0.0.2,904.64,95.6472,9.39665,0
10.5,9,4,UL,7.0.0.5,1.0.0.2,5016.64,11.7129,2.3634,0
10.5,10,5,UL,7.0.0.6,1.0.0.2,35938.9,9.03927,0.427491,0
10.5,11,6,UL,7.0.0.7,1.0.0.2,37008,7.19184,0.409449,0
10.5,12,7,UL,7.0.0.8,1.0.0.2,36021.1,7.5746,0.42747,0
10.5,13,8,UL,7.0.0.9,1.0.0.2,36679,8.23101,0.418205,0
10.5,14,9,UL,7.0.0.10,1.0.0.2,35527.7,11.4118,0.437147,0
10.5,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.15253,0.429634,0
10.5,16,11,UL,7.0.0.12,1.0.0.2,37337,8.38219,0.41238,0
10.5,17,12,UL,7.0.0.13,1.0.0.2,33553.9,9.65778,0.445947,0
10.5,18,13,UL,7.0.0.14,1.0.0.2,36103.4,5.70327,0.384698,0
10.5,19,14,UL,7.0.0.15,1.0.0.2,35281,5.60302,0.386007,0
10.6,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
10.6,7,2,UL,7.0.0.3,1.0.0.2,4934.4,9.63815,2.07865,0
10.6,8,3,UL,7.0.0.4,1.0.0.2,9293.12,91.8737,2.50032,0
10.6,9,4,UL,7.0.0.5,1.0.0.2,5098.88,11.795,2.36776,0
10.6,10,5,UL,7.0.0.6,1.0.0.2,38159.4,53.5267,0.443657,0
10.6,11,6,UL,7.0.0.7,1.0.0.2,36185.6,8.5113,0.425417,0
10.6,12,7,UL,7.0.0.8,1.0.0.2,36350.1,7.54813,0.428595,0
10.6,13,8,UL,7.0.0.9,1.0.0.2,35198.7,10.1088,0.432695,0
10.6,14,9,UL,7.0.0.10,1.0.0.2,36267.8,9.94534,0.426047,0
10.6,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.17567,0.429638,0
10.6,16,11,UL,7.0.0.12,1.0.0.2,35938.9,8.92506,0.426695,0
10.6,17,12,UL,7.0.0.13,1.0.0.2,38077.1,8.60019,0.410628,0
10.6,18,13,UL,7.0.0.14,1.0.0.2,37419.2,5.84332,0.396687,0
10.6,19,14,UL,7.0.0.15,1.0.0.2,37419.2,5.76781,0.39511,0
10.7,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
10.7,7,2,UL,7.0.0.3,1.0.0.2,4934.4,10.8998,2.16164,0
10.7,8,3,UL,7.0.0.4,1.0.0.2,5263.36,11.5768,2.14994,0
10.7,9,4,UL,7.0.0.5,1.0.0.2,5263.36,12.0443,2.35589,0
10.7,10,5,UL,7.0.0.6,1.0.0.2,34129.6,8.93064,0.415246,0
10.7,11,6,UL,7.0.0.7,1.0.0.2,35692.2,7.69827,0.418148,0
10.7,12,7,UL,7.0.0.8,1.0.0.2,32896,10.7584,0.450498,0
10.7,13,8,UL,7.0.0.9,1.0.0.2,35609.9,11.4319,0.449425,0
10.7,14,9,UL,7.0.0.10,1.0.0.2,35774.4,11.4204,0.44155,0
10.7,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.21041,0.429628,0
10.7,16,11,UL,7.0.0.12,1.0.0.2,34458.6,8.75241,0.434059,0
10.7,17,12,UL,7.0.0.13,1.0.0.2,34540.8,7.82695,0.408937,0
10.7,18,13,UL,7.0.0.14,1.0.0.2,34705.3,6.03134,0.405915,0
10.7,19,14,UL,7.0.0.15,1.0.0.2,34787.5,5.95208,0.402303,0
10.8,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
10.8,7,2,UL,7.0.0.3,1.0.0.2,5263.36,9.27864,1.9999,0
10.8,8,3,UL,7.0.0.4,1.0.0.2,4769.92,13.0969,2.297,0
10.8,9,4,UL,7.0.0.5,1.0.0.2,5181.12,9.02425,2.05787,0
10.8,10,5,UL,7.0.0.6,1.0.0.2,37419.2,8.7241,0.414106,3
10.8,11,6,UL,7.0.0.7,1.0.0.2,36350.1,7.92172,0.423868,0
10.8,12,7,UL,7.0.0.8,1.0.0.2,35774.4,11.4554,0.435718,0
10.8,13,8,UL,7.0.0.9,1.0.0.2,37090.2,7.77518,0.413084,0
10.8,14,9,UL,7.0.0.10,1.0.0.2,37254.7,11.6239,0.434391,0
10.8,15,10,UL,7.0.0.11,1.0.0.2,36021.1,8.29967,0.429177,0
10.8,16,11,UL,7.0.0.12,1.0.0.2,36103.4,8.31846,0.409606,0
10.8,17,12,UL,7.0.0.13,1.0.0.2,36021.1,8.30287,0.423479,0
10.8,18,13,UL,7.0.0.14,1.0.0.2,36185.6,5.62921,0.386636,0
10.8,19,14,UL,7.0.0.15,1.0.0.2,36103.4,5.57257,0.384332,0
10.9,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
10.9,7,2,UL,7.0.0.3,1.0.0.2,5263.36,9.56749,2.09009,0
10.9,8,3,UL,7.0.0.4,1.0.0.2,5345.6,54.7296,2.92761,0
10.9,9,4,UL,7.0.0.5,1.0.0.2,5016.64,10.7907,2.44719,0
10.9,10,5,UL,7.0.0.6,1.0.0.2,36021.1,9.02381,0.425391,26
10.9,11,6,UL,7.0.0.7,1.0.0.2,35281,7.95442,0.421955,0
10.9,12,7,UL,7.0.0.8,1.0.0.2,38159.4,8.85484,0.41406,0
10.9,13,8,UL,7.0.0.9,1.0.0.2,35034.2,9.38399,0.441218,0
10.9,14,9,UL,7.0.0.10,1.0.0.2,34869.8,11.1668,0.438152,0
10.9,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.39437,0.429634,0
10.9,16,11,UL,7.0.0.12,1.0.0.2,38159.4,9.00704,0.430075,0
10.9,17,12,UL,7.0.0.13,1.0.0.2,37008,7.85876,0.411867,0
10.9,18,13,UL,7.0.0.14,1.0.0.2,37008,5.96294,0.398036,0
10.9,19,14,UL,7.0.0.15,1.0.0.2,37008,5.78745,0.393552,0
11,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
11,7,2,UL,7.0.0.3,1.0.0.2,5016.64,11.8903,2.50061,0
11,8,3,UL,7.0.0.4,1.0.0.2,4934.4,9.97242,1.82028,0
11,9,4,UL,7.0.0.5,1.0.0.2,5098.88,11.8736,2.35075,0
11,10,5,UL,7.0.0.6,1.0.0.2,35609.9,8.53533,0.428293,0
11,11,6,UL,7.0.0.7,1.0.0.2,34540.8,6.59604,0.41322,0
11,12,7,UL,7.0.0.8,1.0.0.2,35281,8.53292,0.436906,0
11,13,8,UL,7.0.0.9,1.0.0.2,36185.6,7.71747,0.423383,0
11,14,9,UL,7.0.0.10,1.0.0.2,36843.5,11.7841,0.438408,0
11,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.23076,0.429638,0
11,16,11,UL,7.0.0.12,1.0.0.2,34129.6,7.31879,0.435998,0
11,17,12,UL,7.0.0.13,1.0.0.2,35609.9,8.16461,0.412048,0
11,18,13,UL,7.0.0.14,1.0.0.2,35281,5.85716,0.39769,0
11,19,14,UL,7.0.0.15,1.0.0.2,35281,5.86353,0.39685,0
11.1,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
11.1,7,2,UL,7.0.0.3,1.0.0.2,4852.16,14.307,2.552,0
11.1,8,3,UL,7.0.0.4,1.0.0.2,1809.28,11.3187,2.13582,0
11.1,9,4,UL,7.0.0.5,1.0.0.2,5345.6,11.6904,2.37883,0
11.1,10,5,UL,7.0.0.6,1.0.0.2,36021.1,8.92838,0.420416,0
11.1,11,6,UL,7.0.0.7,1.0.0.2,38159.4,7.32682,0.418564,0
11.1,12,7,UL,7.0.0.8,1.0.0.2,38077.1,6.86973,0.407996,0
11.1,13,8,UL,7.0.0.9,1.0.0.2,37583.7,7.59682,0.416446,0
11.1,14,9,UL,7.0.0.10,1.0.0.2,33965.1,12.0142,0.438624,0
11.1,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.25451,0.429638,0
11.1,16,11,UL,7.0.0.12,1.0.0.2,37830.4,7.82375,0.41476,0
11.1,17,12,UL,7.0.0.13,1.0.0.2,35692.2,8.46761,0.425476,0
11.1,18,13,UL,7.0.0.14,1.0.0.2,35609.9,5.75139,0.392064,0
11.1,19,14,UL,7.0.0.15,1.0.0.2,35281,5.64713,0.389651,0
11.2,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
11.2,7,2,UL,7.0.0.3,1.0.0.2,5181.12,15.5007,2.52562,0
11.2,8,3,UL,7.0.0.4,1.0.0.2,8224,39.5506,2.7855,0
11.2,9,4,UL,7.0.0.5,1.0.0.2,5427.84,7.8885,1.86134,0
11.2,10,5,UL,7.0.0.6,1.0.0.2,36679,8.42935,0.410486,0
11.2,11,6,UL,7.0.0.7,1.0.0.2,34869.8,8.16109,0.429178,0
11.2,12,7,UL,7.0.0.8,1.0.0.2,34540.8,6.69972,0.419113,0
11.2,13,8,UL,7.0.0.9,1.0.0.2,34787.5,7.39732,0.430262,0
11.2,14,9,UL,7.0.0.10,1.0.0.2,37748.2,8.76733,0.424739,0
11.2,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.1772,0.429638,0
11.2,16,11,UL,7.0.0.12,1.0.0.2,33882.9,7.80236,0.438003,0
11.2,17,12,UL,7.0.0.13,1.0.0.2,36679,8.27081,0.414497,0
11.2,18,13,UL,7.0.0.14,1.0.0.2,37090.2,5.86554,0.396044,0
11.2,19,14,UL,7.0.0.15,1.0.0.2,37419.2,5.78447,0.392631,0
11.3,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
11.3,7,2,UL,7.0.0.3,1.0.0.2,5016.64,16.4838,2.67472,0
11.3,8,3,UL,7.0.0.4,1.0.0.2,4194.24,12.4583,2.15897,0
11.3,9,4,UL,7.0.0.5,1.0.0.2,4852.16,10.1368,2.20696,0
11.3,10,5,UL,7.0.0.6,1.0.0.2,19408.6,10.2419,0.453148,0
11.3,11,6,UL,7.0.0.7,1.0.0.2,37748.2,7.46393,0.421589,0
11.3,12,7,UL,7.0.0.8,1.0.0.2,35363.2,6.59364,0.427154,0
11.3,13,8,UL,7.0.0.9,1.0.0.2,36021.1,6.56996,0.412262,0
11.3,14,9,UL,7.0.0.10,1.0.0.2,36267.8,12.8271,0.440716,0
11.3,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.24703,0.429634,0
11.3,16,11,UL,7.0.0.12,1.0.0.2,34787.5,9.7714,0.433323,0
11.3,17,12,UL,7.0.0.13,1.0.0.2,36350.1,7.85997,0.40243,0
11.3,18,13,UL,7.0.0.14,1.0.0.2,33882.9,5.82371,0.408938,0
11.3,19,14,UL,7.0.0.15,1.0.0.2,34376.3,5.79747,0.403117,0
11.4,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
11.4,7,2,UL,7.0.0.3,1.0.0.2,5592.32,14.6346,2.51382,0
11.4,8,3,UL,7.0.0.4,1.0.0.2,6168,51.291,2.98304,0
11.4,9,4,UL,7.0.0.5,1.0.0.2,5016.64,11.6446,2.33082,0
11.4,10,5,UL,7.0.0.6,1.0.0.2,50413.1,41.0879,0.439286,0
11.4,11,6,UL,7.0.0.7,1.0.0.2,34294.1,7.03096,0.430735,0
11.4,12,7,UL,7.0.0.8,1.0.0.2,38077.1,6.04192,0.391855,0
11.4,13,8,UL,7.0.0.9,1.0.0.2,38077.1,6.18433,0.393214,0
11.4,14,9,UL,7.0.0.10,1.0.0.2,34376.3,10.9629,0.431487,0
11.4,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.24947,0.43068,0
11.4,16,11,UL,7.0.0.12,1.0.0.2,37419.2,9.44588,0.428921,0
11.4,17,12,UL,7.0.0.13,1.0.0.2,34540.8,8.22472,0.429978,0
11.4,18,13,UL,7.0.0.14,1.0.0.2,37008,5.8502,0.383703,0
11.4,19,14,UL,7.0.0.15,1.0.0.2,36103.4,5.68979,0.384045,0
11.5,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
11.5,7,2,UL,7.0.0.3,1.0.0.2,5263.36,9.52782,2.33014,0
11.5,8,3,UL,7.0.0.4,1.0.0.2,5263.36,11.0382,1.99543,0
11.5,9,4,UL,7.0.0.5,1.0.0.2,5181.12,11.4365,2.3514,0
11.5,10,5,UL,7.0.0.6,1.0.0.2,35938.9,9.39099,0.422098,0
11.5,11,6,UL,7.0.0.7,1.0.0.2,36432.3,7.9029,0.417247,0
11.5,12,7,UL,7.0.0.8,1.0.0.2,33800.6,6.0574,0.402485,0
11.5,13,8,UL,7.0.0.9,1.0.0.2,35938.9,6.75878,0.418338,0
11.5,14,9,UL,7.0.0.10,1.0.0.2,35281,11.4562,0.440896,0
11.5,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.35857,0.429636,0
11.5,16,11,UL,7.0.0.12,1.0.0.2,37665.9,7.09342,0.406453,0
11.5,17,12,UL,7.0.0.13,1.0.0.2,36350.1,8.24161,0.406046,0
11.5,18,13,UL,7.0.0.14,1.0.0.2,37008,5.84026,0.395472,0
11.5,19,14,UL,7.0.0.15,1.0.0.2,37419.2,5.77751,0.392936,0
11.6,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
11.6,7,2,UL,7.0.0.3,1.0.0.2,4934.4,10.744,2.45319,0
11.6,8,3,UL,7.0.0.4,1.0.0.2,822.4,12.5376,2.33623,0
11.6,9,4,UL,7.0.0.5,1.0.0.2,5263.36,11.7904,2.35966,0
11.6,10,5,UL,7.0.0.6,1.0.0.2,37830.4,7.80142,0.4102,0
11.6,11,6,UL,7.0.0.7,1.0.0.2,35116.5,6.86928,0.410317,0
11.6,12,7,UL,7.0.0.8,1.0.0.2,36021.1,6.82136,0.428058,0
11.6,13,8,UL,7.0.0.9,1.0.0.2,36021.1,6.62802,0.418054,0
11.6,14,9,UL,7.0.0.10,1.0.0.2,37994.9,11.7776,0.434162,0
11.6,15,10,UL,7.0.0.11,1.0.0.2,36021.1,8.2638,0.429177,0
11.6,16,11,UL,7.0.0.12,1.0.0.2,34540.8,9.64714,0.436315,0
11.6,17,12,UL,7.0.0.13,1.0.0.2,35609.9,9.00501,0.430177,0
11.6,18,13,UL,7.0.0.14,1.0.0.2,34458.6,5.97119,0.406681,0
11.6,19,14,UL,7.0.0.15,1.0.0.2,35281,5.92638,0.400008,0
11.7,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
11.7,7,2,UL,7.0.0.3,1.0.0.2,5263.36,12.4147,2.47133,0
11.7,8,3,UL,7.0.0.4,1.0.0.2,9210.88,37.0741,2.73622,0
11.7,9,4,UL,7.0.0.5,1.0.0.2,4934.4,12.0005,2.3931,0
11.7,10,5,UL,7.0.0.6,1.0.0.2,32731.5,8.27553,0.428583,0
11.7,11,6,UL,7.0.0.7,1.0.0.2,37748.2,7.77247,0.426989,0
11.7,12,7,UL,7.0.0.8,1.0.0.2,35445.4,6.47667,0.39888,0
11.7,13,8,UL,7.0.0.9,1.0.0.2,34869.8,8.77938,0.429342,0
11.7,14,9,UL,7.0.0.10,1.0.0.2,35281,11.6724,0.422023,0
11.7,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.16635,0.429638,0
11.7,16,11,UL,7.0.0.12,1.0.0.2,33965.1,8.3374,0.433428,0
11.7,17,12,UL,7.0.0.13,1.0.0.2,36350.1,8.237,0.418384,0
11.7,18,13,UL,7.0.0.14,1.0.0.2,36103.4,5.70581,0.384693,0
11.7,19,14,UL,7.0.0.15,1.0.0.2,35281,5.60639,0.385855,0
11.8,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
11.8,7,2,UL,7.0.0.3,1.0.0.2,5098.88,10.2718,2.06637,0
11.8,8,3,UL,7.0.0.4,1.0.0.2,3289.6,12.6361,2.03733,0
11.8,9,4,UL,7.0.0.5,1.0.0.2,5181.12,9.55182,2.18703,0
11.8,10,5,UL,7.0.0.6,1.0.0.2,35938.9,9.00486,0.412794,0
11.8,11,6,UL,7.0.0.7,1.0.0.2,32731.5,6.83012,0.429486,0
11.8,12,7,UL,7.0.0.8,1.0.0.2,38652.8,7.77615,0.424877,0
11.8,13,8,UL,7.0.0.9,1.0.0.2,34952,6.68208,0.415464,0
11.8,14,9,UL,7.0.0.10,1.0.0.2,36679,10.2269,0.446447,0
11.8,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.28148,0.429622,0
